paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
1153,Observed,none,Recovery time,Composition,Community,Modeling and simulation; Field observation,US,US,"N48.39, W124.74",0,Coastal,Multi,Model_Structural,Pulse,1825,The study parameterized multispecies Markov models using transition probabilities derived from repeated censuses of fixed points in the middle intertidal community of Tatoosh Island Washington USA. Resilience was explicitly assessed as return time because the paper states that extinction of several species affects the resilience of the system as assessed by return time and it calculated return time as 1 divided by the subdominant eigenvalue. The resilience quantification is therefore recovery time because return time is the time to return toward steady state after a perturbation. The target variable used in the resilience calculation is community composition because return time is derived from the community transition matrix describing proportions of points in ecological states. The approach includes field observation because data were collected from fixed points on transects and quadrats censused twice annually through May 1998 and it includes modeling and simulation because the analysis used eigenvalue analysis and simulated time varying stochastic models and manipulated matrices to represent extinctions. The disturbance is model structural because the study altered the model by systematically setting to zero each element involving a target species or ecological state to simulate species extinction and other manipulations. The disturbance pattern is pulse because return time is defined as return from a perturbation and the model examined return times from a perturbation rather than a continuous press driver. The observation duration is five years because the analyses used data collected over a 5 yr period through May 1998. The first author affiliation is University of Chicago in the United States. The field site is Tatoosh Island Washington USA which is a coastal rocky intertidal habitat and the study subjects include multiple taxa including mussels barnacles algae and birds so the taxon is multi. No coordinates are provided in the text so the location is given as NA is not allowed here and the best effort coordinate is the approximate position of Tatoosh Island.
6,Observed,resilience = resistance + recovery + invariability,Resistance; Recovery rate; Invariability,Ecosystem function,Ecosystem,Field observation,US,US,"N42.4000, W85.3667",0,Grassland,Plantae,Unmanipulated_Climatic,Pulse,7670,The introduction defines resilience as multi dimensional and states that they quantify aspects of resilience resistance recovery and invariability. The methods state that they used two decades 2000 to 2020 of annual above ground net primary productivity data and calculated resistance recovery and long term invariability from ANPP. Resistance is defined as the distance from mean during an event year using event year ANPP and long term average ANPP. Recovery is defined as the return rate to mean following an event using post perturbation year ANPP. Invariability is defined as long term mean ANPP divided by long term standard deviation. Precipitation events are identified from SPEI and are drought and wet events which are climatic anomalies and are naturally occurring. The disturbance is treated as discrete event years and recovery is evaluated in the year after a perturbation which matches a pulse framing. Data were collected at Kellogg Biological Station Long Term Ecological Research site in Hickory Corners Michigan with coordinates 42 degrees 24 minutes N and minus 85 degrees 22 minutes W. The first author affiliation is Indiana University Bloomington Indiana USA. The study system is early successional grassland communities and the measured subject is plant community productivity ANPP. The observation window is 2000 through 2020 which is 21 years or 7670 days using 365 days per year.
857,Observed,resilience = capacity to tolerate fire without shifting to an alternative ecosystem state,Latitude,Density,Population,Field observation,US,US,"N46.828, W112.808",0,Forest,Plantae,"['Unmanipulated_Fire', 'Unmanipulated_Climatic']",Pulse,7300,The introduction defines post-fire resilience as the capacity to tolerate fire without shifting to an alternative ecosystem state. The study quantified post-fire tree seedling establishment in stand-replacing patches of 11 wildfires and analysed how establishment rates varied with post-fire drought severity and distance to seed source. Seedling establishment was measured from 184 field plots by recording every post-fire tree seedling in subplots and standardizing to seedlings per hectare per year. The disturbance included stand-replacing wildfire and post-fire drought severity during years 0 to 3 post-fire. The approach was field sampling conducted from June to August 2013 in Glacier National Park and the Greater Yellowstone ecosystem. The response variable used in models was the total number of seedlings present at sampling divided by years since fire which is a seedling establishment rate. Because resilience is framed as avoiding a shift to an alternative ecosystem state and the analysis evaluates whether regeneration is sufficient to maintain forest rather than shift to non-forest the quantification aligns with a threshold concept. The focal measured variable is tree seedling establishment expressed as density per area per time. The level is population because seedling establishment is quantified for tree species and for all species combined as plot level densities. The first author affiliation is University of Wisconsin in the United States and the field sites are in the United States. The methods provide coordinates for Glacier and Greater Yellowstone and the average of those coordinates is reported. Fires occurred between 1994 and 2003 and seedlings were sampled in 2013 so the observation window spans up to about 20 years which is 7300 days. Fire is treated as discrete events with post-fire years referenced which matches a pulse disturbance framing.
218,Observed,none,Recovery rate,Physiological indicator,Ecosystem,Field observation,NL,MX,NA,NA,Agricultural,Plantae,Unmanipulated_Climatic,Press,550,The study states that it used standardized impact and absolute recovery rates as proxies for ecological resilience to drought and it quantified recovery rates as the absolute change in grass greenness per day after each dry season. Grass greenness was measured monthly during dry and wet seasons of 2018 and 2019 in permanent plots under canopies and paired open plots which is direct observational data of system response across seasonal drought and subsequent wet season. The framework is not defined as an equation including resilience because resilience is only mentioned as a concept and as proxies without an explicit component framework. The quantification requested for resilience is recovery rate because resilience was proxied by recovery rates and calculated per unit time after the dry season. The target variable used for resilience quantification is grass greenness which the paper describes as a response variable and a physiological condition indicator for grasslands. The level is ecosystem because the resilience metric is based on plot level grassland condition rather than individual organisms or a single population. The approach is field observation because the work is described as a correlational study under natural conditions in cattle farms with repeated field monitoring. The first author affiliation is Wageningen University and Research in The Netherlands. The field data were collected in the municipality of Tizimín in Yucatán in the southeast of Mexico. Coordinates are not provided in the main text and the only mention is that farm coordinates are in Table S1 which is not included here so location and range are NA. The habitat is agricultural because the study system is actively used cattle pastures established by logging and burning dry forests and planted with exotic grasses. The taxon is Plantae because resilience was quantified from grass greenness. The disturbance is unmanipulated climatic drought because drought severity and seasonal precipitation variation were observed not imposed. The disturbance pattern is press because drought is treated as a prolonged seasonal condition with recovery assessed at the onset of the rainy season rather than a discrete experimental event. Observation duration spans from the first monitoring in March 2018 to the last monitoring in September 2019 which is about 550 days.
243,Observed,resilience = recovery rate; resilience = latitude,Recovery rate; Latitude,Demography parameter; Composition,Community,Field observation,US,DO,"N19.0, W70.9",0,Forest,Plantae,Unmanipulated_Fire; Unmanipulated_Climatic,Pulse; Press,7300,The introduction states resilience is evaluated as the rate a variable returns to its reference condition after a perturbation and the study also evaluates resilience sensu Holling as whether altered states form under changing disturbance regimes. The methods describe a 19 year dataset of pre and post fire vegetation change from 55 permanent plots established in 1999 and remeasured after the 2005 fire in 2007 2010 2015 and 2018 to 2019. Results explicitly label resilience as rate of return to pre fire demographic rates and quantify growth and mortality trajectories through time using generalized estimating equations. The study also quantifies persistence of altered states using understorey community composition dissimilarity and discusses tipping into alternate stable states. Target variables used in resilience analyses include annual diameter growth rate and probability of mortality and understorey woody community composition recovery relative to pre fire composition. The disturbance includes the 2005 fire described as an agricultural fire that escaped into the parks and severe droughts defined using PDSI thresholds with post fire drought periods. Fire is treated as a discrete event with post fire recovery while drought is treated as multi month periods during the post fire years. The study site is in the Cordillera Central in two national parks in the Dominican Republic and plot elevations span 1695 to 3050 m a s l. The first author affiliation is University of Denver in the USA. The habitat is a tropical montane pine forest dominated by Pinus occidentalis. The focal organisms are plants including pine trees and shrub taxa. The observation window spans from 1999 to 2018 to 2019 which is about 20 years.
1093,Observed,resilience = recovery rate,Recovery rate,Cover,Community,Modeling and simulation,GB,"['BZ', 'BS', 'BQ', 'JM']","N17.2, W87.8",7.2,Marine.Neritic,Animalia,Model_Climatic,Pulse,18250,The introduction states that mangrove driven increases in grazing may increase the likelihood that corals will recover from disturbance and enhance their rate of recovery and the study tests whether connectivity can enhance the resilience of corals to climate driven disturbance. The methods state that a simulation model of coral reef dynamics was used and that acute disturbance occurs from hurricanes and scenarios simulated major hurricane events with long term incidence of once per decade and once every 20 years. The methods state that the net outcome of hurricane induced disturbance and recovery on total coral cover was evaluated after a 50 year simulation and results are reported for total coral cover. The discussion states that mangrove based ontogenetic migrations of parrotfish may through a trophic cascade on macroalgae enhance the recovery rate of mid shelf reefs from hurricanes. Therefore resilience is treated as recovery rate and quantified from modelled recovery dynamics in total coral cover after hurricane disturbance. The target variable used for resilience evaluation is total coral cover which is a cover variable and it is a community level state because it aggregates corals. The first author affiliation is University of Exeter UK. Field data used for parameterization and grazing structure are stated as from Glovers Atoll Belize and from Belize Bonaire and the Bahamas and the model was tested against an independent 20 year empirical dataset from Jamaica. The shallow reef macroalgae patch monitoring was at Glovers Atoll Belize and Fig 2 refers to Glovers Reef Belize so the location is represented by Glovers Atoll Belize. Hurricanes are treated as acute events implemented stochastically so the disturbance pattern is pulse and the disturbance type is climatic. The simulation duration is 50 years which is 18250 days.
2073,Observed,none,Resistance,Demography parameter,Population,Field experiment; Indoor experiment,DE,DE,"N54.340389, E10.148944",0,Marine.Neritic,Animalia,Manipulated_Climatic,Press,64,The study quantified responses to heatwaves by monitoring mussel survival rates under constant heatwave conditions in a laboratory experiment and under dynamic heatwave scenarios simulated in an outdoor mesocosm experiment. The thermal tolerance landscape model predicted population survival trajectories and these predictions were compared directly with observed survival rates using Kaplan–Meier curves and mean absolute deviance. The disturbance was imposed by the researchers by exposing mussels to constant temperatures of 26 to 29C and by simulating dynamic heatwaves by increasing baseline temperatures by 2.5C and later returning to ambient fjord temperatures. Resilience was discussed as the mussel population response to extreme heatwaves and was not defined as part of an explicit equation framework that includes resilience. The quantified response focused on survival probability declines and mortality under heatwave exposure which reflects the ability to deviate less from the original living state under disturbance. The target variable used for the core resilience quantification was survival probability and survival rate which are demographic parameters. The focal organism was the blue mussel Mytilus from the Mytilus edulis complex which is Animalia. The first author affiliation is GEOMAR Helmholtz Centre for Ocean Research Kiel in Germany. Mussels were collected near GEOMAR at 54°19′45.4″N 10°08′56.2″E and the system used non filtered seawater from the fjord indicating a shallow coastal marine setting. The dynamic heatwave experiment duration was described as a 64 day dynamic heatwave experiment and survival outcomes were reported after 64 days. The heatwave manipulation was maintained across the experiment window rather than a single brief event which matches a press disturbance pattern.
260,Inferred,sustainability = resilience,Inferred,Land use,Landscape,Field observation,CN,ET,"N7.5, E37",0,Agricultural,NA,NA,NA,NA,The study states that it constructed an indicator system of farmland ecosystem resilience supported by 30 specific indicators and that it measures and analyzes Ethiopia’s FER at an annual time scale from 2003 to 2018. The FER is calculated as FER = HD + ND + GD + RF + RFS + RFM + RS with each level-1 indicator computed from weighted level-2 indicators including population density flood index drought index wind speed temperatures elevation slope EVI NPP and multiple socioeconomic variables. This matches an inferred measurement because resilience is evaluated from an indicator system and composite index rather than directly quantified as recovery dynamics of a single observed state variable after a defined disturbance. The paper explicitly says it considers resilience as part of sustainability and that this gives resilience an ability for assessing sustainability which supports the framework sustainability = resilience. Because measurement is inferred quantification is inferred. The resilience index includes land cover derived disturbance metrics landscape fragmentation splitting index and perimeter area fractal dimension and it uses a farmland distribution base map from MODIS land cover which supports Land use as the target variable type for inferred resilience. The analysis is for Ethiopia and the introduction gives Ethiopia (6–9 N 34–40 E) so field country is ET and an average coordinate of N7.5 E37 is used with a small range so location range is 0. The first author affiliation is in Beijing China so institution country is CN. Data sources are remote sensing and global datasets applied to Ethiopia without an experiment so the approach is field observation. Because level is landscape taxon is NA and because measurement is inferred disturbance type pattern and observation duration are NA.
128,Inferred,none,Inferred,['Regional network parameter'],Landscape,['Modeling and simulation'],CN,CN,"N22.7882, E108.2939",0,Urban,NA,NA,NA,NA,The study quantifies urban ecological resilience using complex network robustness and connectivity metrics rather than measuring recovery dynamics of an ecosystem state variable through time series. The Methods define robustness as the ability of a complex network to maintain performance and state that robustness is used to investigate ecosystem stability or how resilient it is to disturbances. The robustness analysis is based on simulated random and malicious attacks on nodes and edges and on connectivity robustness and recovery robustness formulas. Habitat connectivity is quantified using IIC and PC and the Results report increases in IIC and PC after URPs. These are regional network parameters derived from an ecological network constructed from ecological sources and corridors. The work is a URPs simulation comparing before and after regeneration and includes predicted NDVI following urban regeneration and scenario based land use modification. The study area is the Nanning City District Guangxi Zhuang Autonomous Region southern China with coordinates 22.6708 to 22.9028 N and 108.1556 to 108.4322 E and the average coordinate is reported. The land context is an urban area with old urban buildings dominating in the north central region and the analysis concerns urban regeneration programs. Because the resilience quantification is based on network robustness and connectivity proxies rather than observed system recovery time series the measurement is inferred and disturbance fields are not applicable under the instructions.
1120,Observed,stability = resistance + resilience,Recovery degree,Abiotic parameter,Ecosystem,Field experiment,CA,CA,"N48.78, W123.70",0,Savanna,Plantae,Manipulated_Fire,Pulse,730,The study states it examined experimental burning and measured resilience as recovery using system measurements. It defines stability as having two components resistance and resilience and says it examined resistance and resilience. It defines resilience as recovery of the pre-disturbance light levels and also states resilience was the degree of recovery of pre-disturbance light and bare soil using statistical comparison of pre vs post disturbance levels. This corresponds to recovery degree because it is based on the difference between pre disturbance and post disturbance levels rather than a rate or time to return. The variables used to quantify resilience are light and bare soil which are abiotic conditions. The work is a factorial field experiment with plots burned in July and October 2000 and measurements taken before and two years after burning. The first author affiliation is University of British Columbia in Canada. The field site is Cowichan Garry Oak reserve on southeastern Vancouver Island British Columbia Canada. The habitat is described as an oak savanna. The focal organisms are plants and the disturbance is burning applied by the researchers. The burns are discrete events in 2000 and recovery is assessed two years later so the disturbance pattern is pulse. The duration between pre burn and two years after burning is two years which is 730 days.
578,Observed,resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Field observation,US,ZA,"S24.380369, E31.777511",0,Savanna,Plantae,Unmanipulated_Climatic,Pulse,4015,The introduction defines resilience as high resilience following drought and gives the example rapid recovery and contrasts it with resistance during drought. The methods state that aboveground net primary productivity was measured in 2006 to 2014 prior to the drought and again the year after the extreme drought ended in 2017 and that EVI from 2000 to 2017 was used as a proxy for live vegetation biomass before during and after the drought. The results state that total ANPP recovered to predrought levels during the 2017 growing season and that EVI trends also show full recovery in 2017. The response ratio compares ANPP postdrought in 2017 to ANPP predrought averaged across 2006 to 2014 and confidence intervals overlapping zero indicate no difference from predrought which operationalizes full recovery. This is recovery degree because resilience is quantified as returning to predrought levels rather than a rate or time to recovery. The target variable is ecosystem function because ANPP and EVI are used as productivity proxies and the paper frames resilience as resilience of ecosystem function. The level is ecosystem because total ANPP is an ecosystem productivity measure irrespective of species identity. The approach is field observation because the study measured ANPP in permanent plots and used MODIS EVI time series without imposing drought experimentally. The disturbance is unmanipulated climatic because the study analyzes an exceptional drought during the 2015 and 2016 growing seasons. The disturbance pattern is pulse because the drought is treated as an event that ended and recovery was assessed the year after it ended. The first author affiliation is University of Wyoming in the United States. The field site is Kruger National Park South Africa and the Satara weather station coordinates are given as 24 23 49.33 S and 31 46 39.04 E. The observation duration is from the first ANPP measurements in 2006 to the postdrought ANPP measurement in 2017 which spans 11 years or 4015 days using 365 days per year.
178,Inferred,ecological resilience = resistance + adaptability + recovery,Inferred,Socio-eco parameter,Landscape,Field observation,CN,CN,"N36.99999999999999, E107.48333333333333",15.206666666666667,Multi,NA,NA,NA,NA,The study states it develops a three-dimensional ecological resilience evaluation index system comprising resistance adaptability and recovery and measures ecological resilience of 76 cities using the entropy method. The indicators used are population density particulate matter concentration industrial wastewater emissions industrial sulfur dioxide emissions social electricity consumption water supply solid waste utilization domestic waste disposal sewage treatment domestic waste removed public transport vehicles green space per capita and greening coverage of built-up areas. These are proxy indicators and not direct time series of ecosystem state recovery after a defined disturbance so resilience is inferred. The framework is explicitly given as ecological resilience comprising resistance adaptability and recovery. Because measurement is inferred quantification is inferred. The target variables used to quantify resilience are socio economic and infrastructure and environmental management indicators so the target variable type is socio-eco parameter. The unit of analysis is 76 cities across the Yellow River Basin and the work analyzes spatial differentiation so the level is landscape. Data are drawn from statistical yearbooks and national data centers and analyzed without experimental manipulation so the approach is field observation. The first author affiliation is Xinyang Normal University in China so institution country is CN. The research region is the Yellow River Basin in China so field country is CN. The paper gives the basin extent as 32•10′N to 41•50′N and 95•53′E to 119•05′E so the average coordinate is N37.0 E107.4833 and the location range is computed from the farthest corner relative to that average. The introduction describes the basin as including plateau desert wetland so habitat type is multi. No organism group is the subject because resilience is computed for cities using socio ecological indicators so taxon is NA. Disturbance is discussed generally as perturbations and human disturbances but not used as a defined disturbance in resilience quantification so disturbance type pattern and observation duration are NA.
928,Observed,stability = resistance + resilience,Recovery degree,Density,Population,Field experiment,AU,AU,NA,NA,Shrubland,Plantae,Manipulated_Fire; Unmanipulated_Climatic,Pulse,1095,The introduction defines resistance as capacity to survive disturbance through persistence and resilience as capacity to recover to pre-disturbance abundance levels through recruitment and it frames these as relative resistance and resilience. The methods state that experimental fires were applied and the identity and density of all woody species were recorded before and after fire in 33 sites. The response variable was relative changes in abundance from pre to post fire represented as response ratios based on post fire density and pre fire density. The results and figures interpret resilience as whether pre fire abundance levels are reached and as self replacement thresholds which is recovery to pre disturbance abundance. The study uses field based experiments with experimental fires and post fire remeasurement 2 years after fire for 2009 burns and 3 years after fire for 2006 to 2008 burns. The study includes rainfall variation as covariates and discusses reduced winter rain after fire and uses fitted lines for 100% and 80% mean winter rainfall which is unmanipulated climatic variation. The study setting is kwongan shrublands near Eneabba in southwestern Australia and the first author affiliation is Murdoch University in Australia. No explicit coordinates are provided in the text for Eneabba or the sites.
1233,Observed,stability = predictability + resistance + resilience,Recovery degree,Composition; Density,Community,Field experiment; Field observation,NZ,NZ,"S36.269, E174.782",0,Marine.Neritic,Animalia,Manipulated_Structural; Manipulated_Biotic,Pulse,395,The introduction defines stability as predictability persistence in time resistance and resilience and defines resilience as the tendency to return to a prior condition following disturbance. The methods state that to measure resilience the average canonical score of each control at each scale was subtracted from the average value of the corresponding treatment average and the differences were centered by the premanipulation average and plotted across time. The results describe resilience as temporal deviation of a disturbed community from the control assemblage and report that compositional effects were short lived and effectively removed and that by the end of the sample period macroalgal removal had no effect on species composition. These statements indicate resilience is quantified as the degree of return of assemblage composition and density differences toward control and baseline values rather than an explicit rate or time to recovery. The target variables used in the resilience plots are Canonical Discriminant Axis 1 representing assemblage composition and density and abundance. The study uses manipulated disturbances fish removal and macroalgal removal in permanent quadrats on contiguous reef with repeated visual censuses. The study area is the Cape Rodney to Okakari Point Marine Reserve on the northeastern coast of New Zealand with coordinates given as 36 8169S and 1468469 to 49 9E. The fish removal experiment ran from October 1990 to November 1991 which is about 13 months. The macroalgal removal experiment ran from December 1990 to October 1991. The first author affiliation is University of Auckland in New Zealand. The habitat is subtidal rocky reef and kelp forest which is a shallow nearshore marine environment. The focal organisms are blennioid fishes.
1094,Observed,ecosystem health = organization + vigor + resilience,Recovery rate,Biomass,Population,Field experiment,US,US,"N29.1975, W89.4383",0,Wetland,Plantae,"['Manipulated_Chemical', 'Manipulated_Biotic']",Pulse,487,The introduction defines resilience as rate of recovery after disturbance and stability as ability of an ecosystem to maintain a steady state. The study applied experimental disturbances of different intensities to Spartina alterniflora stands along a sediment deposition stress gradient. The methods state that plots were sampled three times 9/28/2000 5/9/2001 and 10/30/2001 and that the last day of disturbance 6/30/2000 was time zero to quantify rate of recovery. Resilience in each stable plot was determined as recovery rate using quadratic regression and was summarized as percent recovery month to 50% of controls. The vegetation principal component was defined by above ground biomass number of stems and mean canopy height and Table 2 reports above ground biomass recovery outcomes. The lethal disturbance was Roundup herbicide application and the non lethal disturbance was clipping to the soil surface which mimicked herbivory. The discussion states that after lethal disturbance the no deposition zone did not recover during the study period and remained denuded while high and moderate deposition zones recovered rapidly. The study site coordinates are given as 29 811.850N 89 826.300W near Venice Louisiana and the habitat is a salt marsh. The first author affiliation is Louisiana State University in Baton Rouge USA and the field work occurred in Louisiana USA.
938,Observed,resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Field experiment,US,US,"N39.805, W96.835",0,Grassland,Plantae,['Manipulated_Climatic'],Pulse,885,The study experimentally imposed extreme drought and a two-week heat wave over two years in a central U.S. grassland and monitored subsequent recovery one year post-drought. Resilience is defined as capacity for recovery of function and the recovery assessment is based on observed aboveground net primary productivity. The paper states that ANPP recovered completely the year after drought and that they observed complete recovery in ecosystem function total ANPP just one year post-drought. This is a recovery degree quantification because it evaluates whether total ANPP returned to the pre disturbance level rather than estimating a rate parameter. The framework is presented as resistance and resilience in parallel with resistance described as capacity to withstand change and resilience as capacity for recovery of function. The target variable used to quantify resilience is ecosystem function via total ANPP. The work is a field experiment at Konza Prairie Biological Station in northeastern Kansas USA with coordinates given as 39 8050 N 968350 W. The disturbance is manipulated climatic because drought and heat wave treatments were imposed. The disturbance is treated as pulse because heat was added for two weeks and drought was imposed during defined growing seasons and then removed in 2012 to observe recovery. Observation duration spans from establishment in 2010 through the recovery year 2012 with measurements at the end of each growing season giving 2010 to 2012 which is 885 days.
169,Observed,none,Recovery rate,Ecosystem function; Biomass; Growth,Individual,Field experiment,US,US,"N33.446, W118.486",0,Marine.Neritic,Animalia,Manipulated_Resource,Press,18,The study experimentally imposed food deprivation by rearing larvae in fed treatments with algae and unfed treatments with filtered seawater only and by initiating delayed feeding at day 12 and day 16. The Methods state they tested resilience by measuring the ability of unfed larvae to sustain respiration conserve lipid and protein reserves maintain protein synthesis and turnover and recover once algal food becomes available. The Results report recovery after prolonged food deprivation measured by increases in respiration protein accretion midline body length and post oral arm length. The Results explicitly quantify recovery as rates stating these recovery rates were within 0.9 fold of the respiration rate and 0.8 fold of protein accretion rate of control larvae. Because resilience is quantified from the system response after food is made available it is observed rather than inferred. The target variables directly used to show recovery are respiration rate oxygen consumption protein accretion protein content and morphometric growth measures midline body length and post oral arm length. Respiration is a functional metabolic rate and protein content is biomass content and body lengths are growth morphology. The work was conducted at the University of Southern California Wrigley Marine Science Center Santa Catalina Island United States and bacteria were collected from Pacific Ocean waters off Santa Catalina Island California. The first author affiliation is the University of Southern California Los Angeles California United States. The disturbance is a manipulated change in food availability described as algal food deprivation and delayed feeding which fits a resource disturbance. The disturbance is treated as continuous nutritional stress for unfed larvae and the text describes continuous nutritional stress and extended periods without algal food rather than a discrete event. The observation window for the main recovery comparison spans from 4 day old start to 22 day old termination giving 18 days.
652,Observed,resilience = ability to return to a predisturbance state,Recovery degree,"['Abundance', 'Composition', 'Diversity']",Community,Field experiment,IT,IT,"N45.92247, E8.54829",0,Wetland,Bacteria,"['Manipulated_Chemical', 'Manipulated_Biotic']","['Press', 'Pulse']",23,The study states that it tested resilience of microbial communities challenged by an antibiotic and that resilience was defined as the ability of a community to return to a predisturbance state. The experiment used chemostats with continuous addition of tetracycline described as a press disturbance and a one time addition of allochthonous Escherichia coli described as a pulse disturbance. Resilience was analysed by comparing community descriptors between day 20 and day 27 including total cell numbers aggregates flagellates and alpha and beta diversity. The text says to evaluate the resilience of the community cell numbers at day 20 and day 27 were compared and it also tested Bray Curtis distance from day 20 to day 27 where a less stable or less resilient community would have resulted in a larger distance. These are direct observations of abundance and community composition and diversity over time so the measurement is observed. The first author affiliation is National Research Council Water Research Institute in Verbania Italy. The lake water used to prepare the medium is from Lake Maggiore with coordinates 45.92247 N and 8.54829 E. The chemostat ran in a climate chamber for 28 days and the first stable state was reached after 4 days so the observation window for stability and disturbance response spans from day 4 to day 27 which is 23 days.
75,Observed,resilience = resistance + recovery,Recovery degree,Composition,Community,Field experiment,US,['US'],NA,NA,Coastal,Animalia; Plantae,Unmanipulated_Climatic; Unmanipulated_Biotic,Press,5840,The study states that it evaluated resilience using a long term experiment from 2006 to 2020 and measured community structure before during and after the marine heatwave onset and sea star wasting disease outbreak. Resilience was quantified from observed community structure using Bray Curtis based community similarity described as resilience before to after comparisons of community structure within the same plots. The Methods explicitly define a framework where resilience can be partitioned into resistance and recovery and then state they use resilience as synonymous with recovery. The resilience metric compares after 2017 to 2020 to before 2006 to 2014 and the Discussion notes community structure differed from pre disturbance conditions suggesting low resilience which matches recovery degree rather than recovery rate or recovery time. The target variable for resilience is community structure based on functional group relative abundances and Bray Curtis dissimilarity which is composition. The work is a field experiment with permanent plots and treatments and annual surveys. The first author affiliation is Oregon State University in the United States. The field sites are on the coasts of Oregon and northern California in the United States. The habitat is rocky intertidal benches which fit coastal habitat. The resilience relevant community structure includes macrophytes and sessile invertebrates so both Plantae and Animalia are involved. The disturbances used for the resilience comparison are the unmanipulated marine heatwave and the unmanipulated disease outbreak. The marine heatwave is treated as a multi year event from autumn 2014 to autumn 2016 and disease persisted from 2015 to 2020 so the disturbance pattern is press. The observation window for resilience spans from the first measurements in 2006 to the last in 2020 which is 16 years or 5840 days using 365 days per year.
1150,Observed,none,Recovery degree,Ecosystem function; Biomass,Ecosystem,Field experiment,CA,CA,"N53.43, W113.50",0,Other,Plantae,Manipulated_Structural,Pulse,365,The introduction states that they investigated resilience of clones following above-ground disturbance in terms of root carbohydrates leaf area renewal and root retention. The methods describe a 2 × 2 factorial experiment where saplings were cut at the soil surface in late October or late May and leaf area renewal was manipulated by allowing either only one or all root suckers to re-grow. The results state that leaf area and leaf area ratio recovered within a year to near pre-treatment levels in the fall cut all suckers treatment and that root starch concentrations had returned to pre-treatment values in that treatment. The discussion states that starch concentrations in the roots of the fall cut saplings with all suckers growing had reached pre-treatment levels by the end of the first season following suckering. These comparisons to pre-treatment values indicate recovery degree after a cutting disturbance. Resilience is discussed directly but no explicit equation framework is provided. The variables used to demonstrate resilience are leaf area renewal and rebuilding of root carbohydrate reserves and these are measured from the plants during the year after cutting. The study is a field experiment because seedlings were transplanted to an open field at the University of Alberta experimental station near Ellerslie and then cut and manipulated. The first author affiliation is University of Alberta in Canada. The field site is near Ellerslie in Alberta Canada and the institution is in Edmonton so the location is approximated to Edmonton area coordinates. The disturbance is manipulated because cutting and sucker removal were imposed by the experiment and it is structural because it removes above-ground structures and alters sprouting structure. The disturbance is a pulse because cutting is a discrete event and recovery was assessed over the following year. The observation duration is one year because post-treatment growth characteristics are reported after 1 year of suckering.
125,Inferred,ecological vulnerability = sensitivity + resilience + pressure,Inferred,Interaction,Landscape,Field observation,CN,CN,"N37.505, E107.725",0,Multi,NA,NA,NA,NA,The study conducted ecological vulnerability assessment using a sensitivity-resilience-pressure model and states that the SRP model assesses vulnerability from three dimensions ecological sensitivity ecological resilience and ecological pressure. Resilience is defined as the ability of reverting to original or improved condition after external disturbances and it is represented by indicators including FVC NPP and biological abundance index within the SRP indicator system. The ecological vulnerability index is calculated from 11 indicators using SPCA weights and principal components rather than measuring recovery dynamics of a system state after a disturbance. The data sources are multi source remote sensing and gridded datasets including MODIS products DEM land use and land cover nighttime lights and population density which are used to construct indices rather than observe post disturbance recovery trajectories. The framework figure is described as an EVA framework and Table 1 lists the SRP criteria layers sensitivity resilience pressure which together form the EVA index. The study area is the Loess Plateau with coordinates 33•45′–41•16′N and 100•54′–114•33′E and the average coordinate is reported. The affiliated institution is Chang an University in China. The analysis covers multiple ecological zones and land use types including forestland grassland cropland urban land and sandy desert region so the habitat type is multi. Because measurement is inferred disturbance type disturbance pattern and observation duration are not applicable.
44,Observed,none,Latitude; Recovery rate; Invariability,Composition; Invariability,Community,Field experiment; Modeling and simulation,AU,AU,"S-37.915, E145.133",0,Other,"['Bacteria', 'Fungi']",Manipulated_Chemical; Manipulated_Structural,Pulse,7,"The study directly measures system response by tracking the relative frequencies of Escherichia coli and Saccharomyces cerevisiae through time using flow cytometry during stability assays. It quantifies recovery dynamics because it defines recovery rate as the average days required for replicates displaced at least 20% from equilibrium to reach the equilibrium state and reports that the 4,000 gen community reached equilibrium more quickly. It quantifies invariability because it measures variation in E. coli frequency over time and reports lower variability across replicate trials for the 4,000 gen community. It quantifies latitude because it maps tipping points and the range of coexistence across tetracycline concentrations and defines tipping points as boundaries of bistability and extinction outcomes. Resilience is discussed via basin of attraction metaphors and tipping points but no explicit equation framework including resilience is defined. The target variable used for resilience quantification is species relative frequency which is community composition and its variability and recovery. The work is a laboratory co-culture manipulation with daily dilution and imposed tetracycline gradients and imposed initial frequency perturbations and it also includes simulations using a modified Lotka Volterra model parameterized with experimental data. The first author affiliation is School of Biological Sciences Monash University Clayton Victoria Australia. The experiments were conducted at Monash University including flow cytometry at the FlowCore facility at Monash University. No explicit coordinates are provided so the location is approximated as Monash University Clayton Victoria. The disturbance includes tetracycline supplementation as an environmental stress and antibiotic and includes experimental displacement from equilibrium by changing starting proportions. The disturbance is treated as a discrete experimental assay with a defined 7 day duration. The observation window for the resilience assays is seven days with daily measurements."
