paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
604,Observed,resilience = ability to withstand disturbance,Resistance,Abundance,Community,Field observation; Modeling and simulation,US,US,"N39.25, W106.30",0,Wetland,Animalia,"['Unmanipulated_Chemical', 'Manipulated_Chemical']",Pulse,10220,The introduction defines ecological resilience as the ability of a system to withstand disturbance. The methods state that the long term monitoring measured responses of benthic macroinvertebrate communities from 1989 to 2017 and the mesocosm experiments exposed communities to metals and simulated a spill of diesel fuel. The diesel experiment explicitly used a single pulse of diesel and measured abundance after 7 days of exposure. The metals experiments compared control versus metals treatments and attributed differences at the end of the experiment to mortality. The results report reductions in total macroinvertebrate abundance and shifts in community structure after exposure to metals and reductions in abundance after diesel exposure. These are direct measurements of system response to imposed disturbances so the measurement type is observed. Resilience was quantified through the ability to withstand disturbance which in the experiments is reflected by smaller reductions in abundance under treatment relative to control which corresponds to resistance. The focal response variables used in the main analyses include abundance of major insect orders and total abundance and these are abundance type variables at the community level. The study site is the Arkansas River near Leadville Colorado USA and the institution is Colorado State University in the United States. The disturbance types include unmanipulated chemical contamination history and manipulated chemical exposure in mesocosms including metals and diesel. The observation duration for the long term monitoring spans 1989 to 2017 which is 28 years.
1072,Inferred,resilience = functional redundancy + response diversity,Inferred,"['Interaction', 'Diversity']",Community,Field observation,NZ,"['AU', 'CA', 'CN', 'CR', 'LA', 'NZ', 'NI', 'PT', 'US']",NA,NA,Multi,Plantae,NA,NA,NA,The abstract states that ecosystem resilience depends on functional redundancy and response diversity and the study explores how land use change impacts these attributes in plant communities. The introduction says they follow a hierarchical effect response functional trait framework to measure response diversity based on effect traits and response traits and they quantify functional redundancy as species richness within each functional effect group and response diversity as multivariate within group dispersion in response trait space. The methods describe computing Gower dissimilarity matrices from traits and classifying species into functional effect groups using Ward clustering and then measuring functional redundancy as number of species within an effect group and response diversity as functional dispersion in response trait space. The discussion interprets reductions in functional redundancy and response diversity as reducing ecosystem resilience to future disturbances. Because resilience is not measured as recovery dynamics of an ecosystem state variable over time but is inferred from trait based redundancy and dispersion metrics across land use intensity gradients the measurement type is inferred. The first author affiliation is School of Forestry University of Canterbury Christchurch New Zealand. The methods state the 18 gradients are in nine countries Australia Canada China Costa Rica Laos New Zealand Nicaragua Portugal and the United States of America. The paper references Fig 1 as a map of study regions but provides no coordinates in the provided text so location and range are not available. The gradients span five biomes including tropical rainforest sub tropical rainforest temperate forest temperate woodland and temperate grassland so the habitat type is multi. The vegetation surveys included all vascular terrestrial species so the taxon is Plantae. Disturbance type pattern and observation duration are not applicable here because resilience is inferred from land use intensity gradients rather than quantified from observed disturbance response trajectories.
1319,Observed,none,Recovery time,Biomass,Ecosystem,Modeling and simulation,CN,"['SD', 'US', 'AR', 'AU', 'NE']","N6.0365, E7.6925",160.0,Desert,Plantae,Model_Structural,Pulse,5000,"The study states that it conducted numerical simulations of a vegetation water model and numerical disturbance experiments. Disturbances are applied by reducing biomass with homogeneous disturbance defined as P2(x,t) = (1 − β0) P1(x,t) and heterogeneous disturbance defined by setting selected vegetation patches to 0. Resilience is quantified using recovery time because the paper reports that recovery time is negatively correlated with blr and defines recovery time as days to recover a unit of mean biomass. The target variable used for the recovery calculation is mean biomass because the methods state they simulate until the mean biomass recovers to predisturbance mean biomass and in another case until mean biomass and blr recover. The approach is modeling and simulation because the methods describe MATLAB numerical simulation and disturbance experiments. The institution country is China because the first author affiliations are Second Institute of Oceanography Ministry of Natural Resources Hangzhou China and East China Normal University Shanghai China. Field pattern locations are explicitly given for Sudan United States Argentina and Australia in Fig 1 and southern Niger is mentioned for aerial photos. The average coordinate is computed from the five explicit locations 11.4461 27.8938 38.1738 −109.7099 −23.4363 −65.9768 −23.4484 119.8529 and southern Niger without coordinates is not used for averaging. The disturbance is model structural because the disturbance is a modeled biomass removal that changes system structure rather than a directly observed real event. The disturbance pattern is pulse because disturbances are applied as discrete biomass reductions and then the system is simulated until recovery. Observation duration is 5000 days because Fig 5 shows recovery trajectories up to 5000 days and the methods describe simulating recovery in that experiment."
1390,Inferred,resilience = response diversity,Inferred,Diversity,Community,Field observation,FI,"['FI', 'DK', 'DE', 'BE', 'CZ', 'FR', 'SK', 'IT', 'ES']","N49.275, E10.11",19.2,Agricultural,Plantae,NA,NA,NA,The study states that it quantified response diversity and that this diversity of yield responses to weather patterns is a proxy for climate resilience because it says the diversity of yield responses to weather patterns critical to yield is the proxy for the climate resilience of crops. Resilience is therefore not measured as recovery after a disturbance but is inferred from response diversity. Response diversity is quantified using the annual Shannon diversity index for the clusters and interpreted as true diversity exp(H) which is a diversity metric. The response diversity is derived from cultivar yield responses to agroclimatic variables and clustering of cultivars into weather response clusters rather than from observing recovery dynamics after a defined disturbance. The target variable used to quantify resilience is response diversity which is a diversity measure. The focal system is wheat cultivars considered together as a set within countries and trials so the level is community because the diversity index is calculated across multiple cultivars. The approach is field observation because the data are long term cultivar trials and farmers fields and the paper uses observational yield and weather data rather than an imposed experimental disturbance. The first author affiliation is LUT University in Lappeenranta Finland so the institution country is FI. The data come from nine countries listed in the data description Finland Denmark Germany Belgium Czechia France Slovakia Italy and Spain. The trial coordinate bounds are given as latitudes 37.21 to 61.34 and longitudes minus 6.02 to 26.24 so the average location is N49.275 E10.11 and the farthest differences sum to 19.2 degrees. The habitat is agricultural because the study concerns wheat cultivar trials and farmers fields. The taxon is Plantae because wheat is a plant. Disturbance type pattern and observation duration are NA because the measurement is inferred and the study treats weather variability as the context for response diversity rather than quantifying resilience from a disturbance response trajectory.
1280,Observed,stability = resilience + stability,Recovery rate,['Cover'],Population,Field experiment,US,US,"N29.191, W89.437",0,Coastal,Plantae,['Manipulated_Structural'],Pulse,395,The study states that it used experimental disturbances to measure resilience defined as the rate of recovery after disturbance. Recovery was measured using canopy cover percent cover and percentage recovery calculated as percent cover disturbed divided by percent cover control times 100. The rate of recovery was derived as percentage recovery per month using regression with time in months. Disturbances were applied in the summer of 2006 and canopy cover was measured five times from September 2006 to October 2007. The focal organism was the dominant salt marsh grass Spartina alterniflora. The work was a disturbance recovery experiment with clipping and herbicide applied to field plots at two Louisiana salt marsh restoration sites. The first author affiliation is Louisiana State University in the United States. Field locations are given for Venice at 29 degrees 12.31 minutes north and 89 degrees 26.23 minutes west and Fourchon at 29 degrees 10.58 minutes north and 90 degrees 14.23 minutes west and the average is reported. The habitat is described as intertidal salt marsh in the Mississippi Delta Plain along the Northern Gulf of Mexico. The disturbance is manipulated removal and herbicide mortality applied to vegetation plots which is a structural disturbance. The disturbance is treated as a discrete event with recovery tracked afterward. The observation window spans from the first post disturbance measurement in September 2006 to the last in October 2007 which is about 395 days.
1290,Observed,stability = recovery rate + resilience,Latitude,Abundance,Population,Indoor experiment; Modeling and simulation,US,US,NA,NA,Other,Fungi,"['Manipulated_Climatic', 'Manipulated_Resource', 'Manipulated_Chemical', 'Model_Structural']",Press,28,The study uses laboratory yeast populations and records population densities daily by measuring optical density which is direct observational data. It defines resilience as the distance between the stable and unstable fixed points which measures the maximal pulse perturbation a population can tolerate without going extinct and corresponds to the one sided size of the basin of attraction. This is a tolerance threshold style definition so the quantification matches latitude. The framework explicitly distinguishes stability as recovery rate and resilience as size of the basin of attraction and discusses their relation as stability resilience. The target variable for resilience is population density because resilience is defined in terms of the number of individuals lost and the state variable is population density. The work includes indoor experiments with serial dilutions and variable sucrose and salt and also includes simulations of a phenomenological model with tuned parameters. The first author affiliation is Massachusetts Institute of Technology in the United States. The data for resilience quantification come from laboratory yeast experiments rather than a field site so no geographic coordinates are provided. The organism is Saccharomyces cerevisiae which is a fungus. Disturbances are manipulated by increasing dilution factor described as mimicking a rising death rate and by decreasing sucrose concentration and by osmotic stress caused by salt and in the model by tuning parameters as drivers. The environmental deterioration is applied gradually over days which is treated as a slowly deteriorating environment without a defined recovery interval so it is press. The collapse under increasing dilution factor occurs in a few weeks after an initial period of 4 days and the sucrose deterioration collapses over the course of 3 weeks so an observation window of about 28 days is supported by the described timelines.
1219,Inferred,ecosystem health = vigor + organization + resilience,Inferred,Interaction,Ecosystem,Modeling and simulation,IT,IT,N44.4167 E8.4167,0,Marine.Neritic,NA,NA,NA,NA,The objective is to identify an adaptation strategy using whole system metrics rather than measuring recovery after a disturbance. Resilience is used within the Costanza and Mageau health framework stated as H = V × O × R and described as vigor organization and resilience. The study states that three network based measurements are proposed as proxies and that resilience is represented by weighted system overhead calculated as C/TST − AMI. This uses network properties derived from Ecopath balanced flow simulations rather than direct observation of recovery dynamics. The methods state that flows identification is performed through a simulation of trophic web functioning with Ecopath 5.0 and that 54 networks were built. The study site is Voltri Europa Terminal in the Port of Genoa with coordinates 44 25 N and 8 25 E. The system is a coastal harbor benthic microbenthic loop in the Ligurian Sea NW Mediterranean which fits a shallow nearshore marine environment. The discussion interprets results as poorly resilient and not able to face further disturbances but does not quantify resilience as recovery time recovery rate or resistance from a disturbance response time series.
324,Observed,ecosystem stability = resistance + resilience,Recovery rate,Ecosystem function,Ecosystem,Field observation,CN,Global,Global,NA,Multi,Plantae,Unmanipulated_Climatic,Pulse,6570,The study states that it combined global field surveys with satellite derived metrics of ecosystem stability resistance and resilience to drought events. Resilience is defined as the capacity of plant productivity to return to the original levels of productivity after a drought event and it is quantified using NDVI temporal data with SPEI to identify drought events. The Methods define resilience RL with an equation using D0 and Dx where Dx is measured in the year after a climate event and the Discussion states that ecosystems with higher mycorrhizal and root endophyte richness recovered faster from extreme drought events. This indicates a recovery rate type quantification rather than recovery time because the metric compares post drought deviation in the next year rather than time to return. The target variable for resistance and resilience is plant productivity measured as NDVI which the Methods describe as a proxy of aboveground plant biomass and a satellite derived temporal assessment of plant productivity. This corresponds to ecosystem function at the ecosystem level. The disturbance is drought events quantified with SPEI and treated as climate events and the resistance and resilience are calculated for drought events that occur within 2001 to 2018. Drought events are discrete events with a next year recovery interval in the resilience definition which matches a pulse framing. The observation window for NDVI and drought analyses is 2001 to 2018 which is 18 years or 6570 days. The first author affiliation listed is China Three Gorges University in Yichang China. The field data are from three global surveys across multiple countries and continents and the paper presents global maps of study plot locations so the field country and location are global. The surveys cover multiple biomes including forests grasslands shrubland and boreal so the habitat type is multi.
591,Observed,resilience = magnitude of perturbations that ecosystems can withstand and return to the target state,Latitude,Ecosystem function,Ecosystem,Modeling and simulation,US,US,"N34.0, W119.7",0,Marine.Neritic,Plantae; Animalia,Model_Climatic; Model_Biological resource use,Pulse,1460000,The study states that it uses dynamical models and that it quantifies resilience in one patch models as the size of a basin of attraction and as the proportion of initial conditions that result in kelp forests. It defines ecological resilience as the magnitude of perturbations that ecosystems can withstand and return to the target state. The one patch deterministic quantification uses 1000 initial conditions and reports resilience R with alternative stable states present for 0<R<1 which is a basin of attraction measure. The stochastic quantification uses the proportion of time in a forested state and mean state duration but the resilience definition tied to basin size is the primary explicit resilience measure. The target variable used to classify states is kelp biomass Ax with forest and barren states identified from the distribution of kelp biomass. The approach is modeling and simulation because the paper develops and simulates one patch and spatially explicit models in R over 1000 years after a 3000 year burn in. The study system is northern California Channel Islands USA. The first author affiliation is University of California Davis in the United States. Disturbances in the model include storm induced kelp mortality and fishing mortality and the model implements an annual discrete time pulse with storm induced kelp mortality. The habitat is temperate rocky reefs and kelp forests which are shallow nearshore marine environments. The taxa whose dynamics are modeled include kelp Macrocystis pyrifera and sea urchins and predators.
785,Inferred,none,Inferred,"['Diversity', 'Cover']",Ecosystem,Modeling and simulation,US,NA,NA,NA,NA,NA,NA,NA,NA,The paper states it is primarily theoretical and that the author does not have real world data to demonstrate empirical application of the decision rules. It uses a hypothetical example to illustrate applying a fuzzy decision rule to evaluate ecosystem resilience with respect to three ecological indicators. The indicators named are loss of plant biodiversity and proportion of ecosystem area with suitable habitat for a keystone species and proportion of ecosystem area with departure from the natural historical fire regime. Resilience is evaluated via decision rules using tipping points and exceedance probabilities and a fuzzy TOPSIS closeness coefficient rather than observed recovery dynamics. The text defines ecosystem resilience as the capacity to absorb disturbance and reorganize while retaining function structure identity and feedbacks but it does not define a component framework that decomposes resilience or embeds it in a higher level equation. Because the study relies on indicator based evaluation and a hypothetical fuzzy TOPSIS procedure without observational time series of system recovery the measurement is inferred. The first author affiliation is University of Missouri United States. No field data collection country or coordinates are provided because the example is hypothetical.
390,Observed,resilience = resistance + recovery,Recovery rate,"['Biomass', 'Density', 'Diversity']",Community,Field observation,MX,MX,"N16.66, W95.01",0,Forest,Plantae,"['Unmanipulated_Landuse and infrastructure development', 'Unmanipulated_Climatic']",Press,5840,The introduction defines engineering resilience as comprising two components resistance and recovery and states that recovery is the capacity of a system to return to its pre disturbance state. The study uses multiannual monitoring data and integrates old growth forest eleven year monitoring and secondary forest sixteen year monitoring to analyse basal area tree density and species richness and their annual rates of change. The methods state that autogenic regulation was examined by modelling the annual rate of change of a state variable as a function of the state variable and that a negative relationship indicates state variable resilience. This quantifies resilience through rates of change approaching zero near old growth forest reference values which is a recovery rate measure. Basal area is described as closely related to biomass and thus to ecosystem productivity. Tree density is measured as stems per hectare and species richness as number of species per plot. The sampling is from permanent plots in Nizanda southern Mexico at 16.66 N 95.01 W and stems with DBH at least 5 cm were measured annually until 2019. The discussion links coordinated old growth forest changes to La Niña and El Niño events and also states that secondary forests regrew after shifting agriculture. The first author affiliation is Universidad Nacional Autónoma de México in Mexico City Mexico.
1173,Observed,stability = resilience,Recovery rate,"['Biomass', 'Ecosystem function', 'Abundance']",Ecosystem,Indoor experiment,US,US,N35.9600 W84.2700,0,Forest,Plantae,Manipulated_Resource,Press,77,The abstract states resilience of eight laboratory stream ecosystems was evaluated following a 92 d light elimination disturbance and the methods state black plastic was placed over each stream and irradiance levels under the black plastic were undetectable and the plastic was removed after 92 d. The introduction defines resilience as a measure of stability that refers to the rate at which a system recovers to a steady state following a disturbance which provides the framework stability = resilience. The methods state resilience was measured for AFDM chlorophyll a autotrophic carbon fixation bacterial numbers and bacterial production and the first approach measured the slope of the regression of each parameter against time with a first order model and r being the exponential rate of increase which is recovery rate. The target variables used for resilience quantification are AFDM and chlorophyll a as periphyton biomass and areal carbon fixation as production and bacterial numbers as cell densities and bacterial production as thymidine incorporation. The study is a laboratory stream study with experimental treatments and black plastic manipulation so the approach is indoor experiment. The first author affiliation is Oak Ridge National Laboratory Oak Ridge Tennessee USA. The inoculum rocks were collected from Walker Branch on the United States Department of Energy Oak Ridge reservation which is in the United States and supports the field country and the approximate Oak Ridge coordinates. The system is a stream reach on Oak Ridge reservation which is a woodland stream context in the discussion and supports Forest as the dominant habitat type. The key words include algae and periphyton and the resilience variables include chlorophyll a and carbon fixation indicating primary producers so Plantae is the taxon. The disturbance is imposed by eliminating light which is a resource for autotrophs and it is maintained continuously for 92 d with no light so it is a press disturbance. Sampling for resilience began on the day the black plastic was removed and thereafter at 1 2 4 8 and 11 wk and the latest taxonomic sampling date is day 77 so the observation duration for recovery is 77 d.
1931,Inferred,none,Inferred,['Regional network parameter'],Landscape,['Modeling and simulation'],US,US,Global,NA,Multi,NA,NA,NA,NA,The paper defines site resilience as a constructed index because it states that site resilience is estimated as the average of landscape diversity and local connectedness scores. Landscape diversity is derived from terrain indices plus wetland density and elevation range and local connectedness is derived from a resistance grid of human modification with expert opinion weights and a resistant kernel analysis. Resilience is therefore not quantified from observed recovery dynamics of an ecosystem state variable after disturbance but from proxy spatial indicators. The study presents representation resilience connectivity and recognized biodiversity value as parallel mapped components and does not define a higher level equation that includes resilience. The resilience quantification is therefore inferred rather than recovery rate recovery time recovery degree resistance latitude or invariability. The target variables used to quantify resilience are landscape diversity and local connectedness which are landscape scale spatial connectivity and heterogeneity metrics so the target variable type is regional network parameter and the level is landscape. The approach uses GIS processing and circuit theory based modeling including Circuitscape and Omniscape and resistant kernel analysis so it is modeling and simulation. The first author affiliation is The Nature Conservancy Boston MA so the institution country is US. The analysis is clipped to the conterminous United States and uses US national datasets so the field country is US. The study covers the entire conterminous United States and does not provide a single coordinate so location is coded as Global. The study focuses on terrestrial ecosystems across many habitat types so habitat type is Multi. Disturbance type pattern and observation duration are not applicable because resilience is inferred from static spatial proxies rather than observed disturbance response time series.
1322,Observed,stability = resilience + stability,Latitude,['Biomass'],Community,Field observation,US,US,"N26.0, W80.6",0,Wetland,Plantae,['Unmanipulated_Hydrological'],Press,4015,The study used field data from a long-term monitoring study in Water Conservation Area 3A South Florida USA and measured aboveground biomass in quadrats with annual November sample events from 2002 to 2013. It then used a likelihood-based multistate analysis in Program MARK to model 9-yr transition probabilities between vegetation community states and interpreted transition probability surfaces. The paper states that it developed a quantitative method to measure resilience and stability and that stability is the area of the transition probability surface where w is greater than 0.90. It defines local resilience e as the probability of stability of the current state at defined conditions minus the probability of stability of the other state and interprets this as likelihood to transition back under the same conditions. It also defines overall resilience E using the derivative at the critical transition threshold of logistic curves. The target variable used to define states and transitions is biomass and density data clustered into sawgrass wet prairie and slough states. The disturbance driver used in the resilience and stability surfaces is hydrology described as 15-yr mean maximum water depths and 15-yr mean hydrologic amplitudes and the discussion treats these as long-term hydrologic conditions over decades. The hydrologic driver is not experimentally manipulated and is analyzed as long-term local hydrology so the disturbance is unmanipulated hydrological and treated as press. The first author affiliation is South Florida Water Management District in West Palm Beach Florida USA. The figure caption states study sites in Water Conservation Area 3A South Florida USA and the habitat is described as Everglades freshwater marsh ridge and slough landscape which is a wetland. The focal organisms are vegetation communities including sawgrass Cladium jamaicense and aquatic plants so the taxon is Plantae. The observation window for the monitoring data spans from 2002 to 2013 which is 11 years or 4015 days.
655,Observed,resilience = resistance + recovery,Recovery rate,Cover,Community,Modeling and simulation; Field observation,CA,AU,"S18.0, E147.5",6,Marine.Neritic,Animalia,"['Unmanipulated_Climatic', 'Unmanipulated_Biotic', 'Unmanipulated_Fire', 'Unmanipulated_Biotic']",Pulse,8030,The study defines resilience as the sum of resistance and recovery stating Defining resilience as the sum of resistance ability to limit coral loss due to acute disturbance and recovery rate at which coral returns to pre disturbance levels. Resilience is quantified from surveys of hard coral cover from 46 reefs between 1995 and 2017 and the model estimates intrinsic rate of increase r described as recovery rate. The target variable used in the model is percentage of hard coral cover estimated from fixed transects and modelled as binomial points containing hard coral. The approach combines field observation from AIMS LTMP transects with a Gompertz based Bayesian hierarchical model and future simulations. The first author affiliation is Dalhousie University in Canada. Field data are from Australia s Great Barrier Reef in the central and southern sectors. Figure 1 shows the study area spanning about S12 to S24 and E143 to E152 so the average coordinate is approximately S18.0 E147.5 and the farthest difference sums to about 6 degrees. The habitat is coral reefs on the GBR which are shallow nearshore marine environments. The focal organisms are hard corals which are animals. Disturbances recorded include storms or cyclones bleaching crown of thorns starfish outbreaks and coral disease and these are treated as acute events between surveys. The observation window for resilience spans 1995 to 2017.
1272,Inferred,resilience + stability,Inferred,"['Abundance', 'Diversity']",Community,Field observation,US,CR,NA,NA,Multi,Animalia,NA,NA,NA,The study states that it assesses resilience to land use intensification and defines resilience as the degree to which guild structure is maintained across a land use intensification gradient. Guild structure is determined by total number of constituent individuals abundance and species richness and the distribution of abundances across constituent species diversity. This is a spatial gradient comparison rather than a measured recovery after a disturbance and the methods calculate resilience by summing total detections Chao species richness and Simpson diversity over all years and comparing among forest low intensity and high intensity land use. Stability is defined as constancy in guild structure over time and is quantified as the inverse of yearly variation in total detections and species richness using 1 CV. Because resilience is not quantified as recovery time recovery rate or recovery degree after a disturbance but instead inferred from maintained structure across land use categories the measurement type is inferred and quantification is inferred. The framework is presented as resilience and stability in parallel with explicit definitions for each. The data come from bird transect censuses in four regions of Costa Rica from 1999 to 2008 and the approach is field observation. The first author affiliation is Stanford University in the United States. The habitat context includes forest and agricultural plots and pastures across a land use gradient so the dominant habitat type is multi. The focal subjects are birds so the taxon is Animalia. Disturbance type pattern and observation duration are not applicable under the inferred measurement classification.
302,Observed,none,Recovery rate,Ecosystem function,Ecosystem,Field observation; Modeling and simulation,NL,SD,"N11.25, E28.05",1.85,Desert,Plantae,Unmanipulated_Climatic; Model_Climatic,Press,6935,The study estimates resilience using remote sensing EVI time series and derives temporal indicators including temporal autocorrelation and temporal variance and responsiveness. The methods state that increasing temporal autocorrelation and variance reflect declining recovery potential from perturbations and that critical slowing down implies increasingly slower recovery rates following a disturbance. The responsiveness metric is a regression slope of EVI anomaly as a function of SPEI and is treated as a critical slowing related indicator of recovery potential to a specific stressor. The empirical analysis overlays classified vegetation patterns with time series 2001 to 2020 of EVI aggregated to 16 day intervals in southern Kordofan State Sudan. The model component simulates vegetation dynamics under a rainfall gradient with stochastic rainfall and records vegetation density over 30 years. The first author affiliation is Leiden University in the Netherlands. The field area is given as 27 4 to 29 2 E and 10 2 to 12 4 N and the average coordinate is computed from these bounds. The observation duration for the remote sensing time series from 2001 to 2020 is 19 years which is 6935 days using 365 days per year. The disturbance is aridity stress and rainfall variation represented by SPEI and rainfall gradients which are climatic and treated as a gradient rather than discrete events. The system studied is dryland vegetation patterns and vegetation greenness which corresponds to plant biomass and vegetation productivity proxies and is coded as ecosystem function at the ecosystem level.
377,Observed,resilience = disturbance interval + recovery interval,Other,['Cover'],Ecosystem,Field observation,DE,"['AL', 'AT', 'BA', 'BE', 'BG', 'BY', 'CH', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LV', 'MD', 'ME', 'MK', 'NL', 'NO', 'PL', 'PT', 'RO', 'RS', 'SE', 'SI', 'SK', 'UA']",NA,NA,Forest,Plantae,['Unmanipulated_Structural'],Pulse,12045,The study states it analysed resilience using satellite based recovery and disturbance indicators and modelled annual canopy cover from remote sensing data. It used annual time series of canopy cover and estimated the time it takes disturbed areas to recover to pre disturbance canopy cover levels. Resilience was quantified as the ratio between canopy disturbance and recovery intervals and critical resilience was where canopy disturbances occurred faster than canopy recovery. This uses observed trajectories of canopy cover derived from Landsat time series rather than static proxies. The Introduction defines resilience in terms of joint analysis of disturbance and recovery and the Methods define resilience as the ratio between disturbance and recovery intervals. Because resilience is a ratio of two intervals it does not match a single option like recovery time or resistance and is coded as Other. The target variable used for recovery is canopy cover and relative canopy cover. Canopy cover is a cover variable and the analysis concerns forest canopy recovery at patch and hexagon scales which is an ecosystem level property. The approach is field observation because it relies on remote sensing observations from Landsat. The first author affiliation is Technical University of Munich in Germany. The location is continental Europe across 35 countries and the table lists the included countries but no coordinates are provided. Disturbance is defined as abrupt declines in the dominant forest canopy regardless of cause detectable at 30 m and is not experimentally manipulated so it is unmanipulated structural. Disturbances are treated as discrete events with years since disturbance and recovery after disturbance so the pattern is pulse. The time period is 1986 to 2018 which is 33 years giving 12045 days.
1449,Observed,resistance + recovery,Recovery time,Biomass,Population,Field observation,US,MX,NA,NA,Marine.Neritic,Animalia,Unmanipulated_Climatic,Pulse,5110,The study used 15 years 2007 to 2021 of kelp forest monitoring data in Isla Natividad Mexico to assess impact resistance and recovery of the 2014 to 2016 marine heatwaves. Resilience was quantified from observed trajectories of species biomass inside and outside reserves including yearly biomass change and whether species recovered after the event. The methods define time to recovery as the number of years needed to reach or exceed the lower bound of pre heatwave biomass and report abalone recovered after 2 years inside reserves and 3 years outside and lobster after 4 years inside reserves. The introduction states they assessed whether species recovered more rapidly meaning required fewer years to recover to pre heatwave species biomass. The framework is presented as resistance to and recovery from these acute perturbations and the results include a resistance analysis and a recovery analysis. The target variable used for these resilience calculations is biomass per transect kg per 60 m2 for invertebrate community and focal invertebrate species. The focal resilience analyses are for invertebrate species populations and community biomass rather than individual measurements. The disturbance is the 2014 to 2016 marine heatwaves identified from SST time series and treated as an event with start and end dates. Monitoring was conducted in the field by divers using SCUBA and in situ abundance converted to biomass. The first author affiliation is Stanford University in the United States. Data collection took place in Isla Natividad Mexico. The habitat is kelp forest in nearshore waters around the island consistent with the neritic marine environment. The observation window for disturbance and resilience spans from 2007 to 2021 which is 14 years or 5110 days using 365 days per year.
1115,Observed,stability = resilience,Recovery rate,Biomass,Community,Field experiment,US,US,NA,NA,Other,NA,Manipulated_Structural,Pulse,28,The introduction defines resilience as stability by stating that they examine stability as resilience and defining resilience as the rate at which some attribute of a community returns to its preperturbation state following a system-wide perturbation. The methods state that resilience was measured by perturbing communities with a nonselective density-independent mortality event and comparing responses over time between perturbed communities and controls. The perturbation was imposed on day 25 as a dilution where 10 percent of the volume was transferred into fresh sterile medium and the source microcosm was retained as a control. Community-level resilience used ln total biomass and the difference between ln biomass in the perturbed community and the average ln biomass in its corresponding control and linear regression of that natural-log ratio against time. The slope was used as a measure of resilience describing how rapidly the natural-log ratio approached zero which is a recovery rate measure. The target variable used to quantify resilience is total community biomass because they state community-level resilience was total community biomass and they used ln total biomass. Although population-level resilience was also calculated the question requires one set and the paper emphasizes community-level resilience patterns and defines it explicitly with total community biomass. The approach is a microcosm experiment conducted in incubators with imposed dilution and productivity and diversity manipulations. The first author affiliation is Rutgers University in New Jersey USA. Soil was obtained from the grounds of Rutgers University indicating the field material source is in the USA but no coordinates are provided. The habitat type cannot be matched to a specific IUCN category beyond an experimental aquatic microcosm so it is coded as Other. The disturbance is manipulated because the mortality event was imposed by the researchers and it is structural because it was a density-independent mortality dilution affecting community structure. The disturbance is a pulse because it was imposed on a single day with subsequent recovery sampling. Observation duration for resilience spans from the perturbation on day 25 to the final date day 53 which is 28 days.
253,Inferred,resilience assessment = independence + collaboration + connectivity + interdependence + stability + functionality,Inferred,Regional network parameter,Landscape,Modeling and simulation,CN,CN,"N35.11, E108.23",0,Multi,NA,NA,NA,NA,The study constructs a framework of space simulation resilience assessment spatial optimization and assesses spatial resilience using complex network indexes rather than measuring recovery of an ecological state variable through time. The resilience assessment indexes are explicitly stated as independence collaboration connectivity interdependence stability and functionality and are linked to node degree structural hole betweenness clustering coefficients k core core periphery and average geodesic length. The methods describe extracting ecological sources and corridors and then importing node and edge information into Pajek for modeling and analysis and performing scenario analysis of future landscape ecological space which indicates a modeling and simulation approach. The research area is the Sanshuihe River Basin in Xunyi County Xianyang City Shaanxi Province China and the first author affiliation is Chang an University Xian Shaanxi China so institution country and field country are China. The paper provides a map of the study area but no coordinates so the location cannot be directly extracted and is approximated to the county area and treated as a single location range. The ecological nodes include lakes wetlands scenic spots parks forest land grassland arable land and settlements indicating multiple habitat types rather than one dominant natural habitat. Because the level is landscape and resilience is quantified for an ecological network rather than organisms the taxon is not applicable. Disturbance is discussed conceptually such as returning farmland to forest and urbanization but resilience quantification is not based on observed disturbance response so disturbance type pattern and observation duration are not available.
1199,Observed,resilience = resistance + recovery + resilience + relative resilience,Recovery degree,Growth,Population,Modeling and simulation; Field observation,CN,CN,N38.8333 E106.2500,0,Forest,Plantae,Unmanipulated_Climatic,Pulse,19710,The study quantified resilience using tree ring width indices and defined indices based on TRWi in drought pointer years relative to three pre drought years and three post drought years. The Methods state that resilience was assessed using four indices following Lloret et al. 2011 namely resistance index Rt recovery index Rc resilience index Rs and relative resilience index rRs. These indices use TRWi during the drought year and mean TRWi in the three years before and after the drought year which is direct system response data. Drought disturbance was identified via negative pointer years described as extremely drought events and confirmed by PDSI. The disturbance is climatic and unmanipulated because it is based on observed drought years rather than imposed treatments. The disturbance is treated as pulse because it is a point stressor of extremely drought events with pre and post windows. The approach includes field observation because increment cores were collected in September 2013 and tree ring widths were measured and also includes modeling and simulation because a process based VS model was applied and calibrated and verified. The first author affiliation is Shaanxi Normal University in China. The field sites are on the western slope of the Helan Mountains in China and the nearest scPDSI grid point is 38.75 N 106.25 E which is used for drought comparison. The observation window for resilience spans 1960 to 2013 which is 54 years and corresponds to 19710 days using 365 days per year.
